homeinsurance,hotelsaccommodations,energyutilities,homeimprovement,haircare,homefurnishings,automotiveindustry,health,footwear,groceryfoodretailers,undergarments,tobaccoproducts,nonalcoholicbeverages,entertainmentindustry,computerselectronics,socialservices,mobilewireless,bookretailers,ticketsales,vehicleshopping,electricity,facebodycare,computervideogames,autoinsurance,homegarden,retirementpension,oilgas,apparel,internettelecom,vehiclebrands,homefinancing,homeappliances,womensclothing,childrensclothing,homemakinginteriordecor,realestate,fooddrink,newspapers,movies,beautyfitness,mensclothing,wastemanagement,realestateagencies,healthinsurance,drugsmedications,chemicalsindustry,medicalfacilitiesservices,restaurants,homeinsurance_l1,hotelsaccommodations_l1,energyutilities_l1,homeimprovement_l1,haircare_l1,homefurnishings_l1,automotiveindustry_l1,health_l1,footwear_l1,groceryfoodretailers_l1,undergarments_l1,tobaccoproducts_l1,nonalcoholicbeverages_l1,entertainmentindustry_l1,computerselectronics_l1,socialservices_l1,mobilewireless_l1,bookretailers_l1,ticketsales_l1,vehicleshopping_l1,electricity_l1,facebodycare_l1,computervideogames_l1,autoinsurance_l1,homegarden_l1,retirementpension_l1,oilgas_l1,apparel_l1,internettelecom_l1,vehiclebrands_l1,homefinancing_l1,homeappliances_l1,womensclothing_l1,childrensclothing_l1,homemakinginteriordecor_l1,realestate_l1,fooddrink_l1,newspapers_l1,movies_l1,beautyfitness_l1,mensclothing_l1,wastemanagement_l1,realestateagencies_l1,healthinsurance_l1,drugsmedications_l1,chemicalsindustry_l1,medicalfacilitiesservices_l1,restaurants_l1,date,consumption,smp500,cci,michigan_index,tbill,income
-0.15714286,-0.25454545,-0.027027027999999998,-0.09375,0.0,-0.16666667,-0.11904762,-0.14925373,-0.13207547,0.0,-0.21052632,-0.1509434,-0.14925373,-0.15000001,-0.16326529999999997,-0.09090909400000001,-0.029411765,-0.08695652300000001,-0.14492753,-0.078125,-0.10769231,-0.09615384800000001,0.028985507999999997,-0.24137931,-0.12698413,-0.026666667,0.0,-0.12903225,-0.081081077,-0.13114753,-0.025641026,-0.06666667,-0.12676056,-0.10526316,-0.054545455,-0.1971831,-0.034482757999999995,0.0,-0.01369863,-0.067567565,-0.15517241,0.012658228,-0.19642857,-0.16666667,-0.14925373,-0.14545454,-0.11842106,-0.087719299,-0.22535211,-0.26785713,-0.013333333999999999,-0.203125,-0.018181818,-0.23809524,-0.27272728,-0.08219178,-0.054545455,-0.035714287000000004,-0.13333334,-0.16071428,-0.067567565,-0.2647059,-0.17307693,-0.08571428800000001,-0.028571429,-0.1,-0.044776119,-0.12903225,-0.098591551,-0.11111111,0.014285714,-0.21666667,-0.11111111,-0.07792207599999999,-0.016393442,-0.09230769400000001,-0.051282052,-0.11290322,0.04938271599999999,-0.14516129,-0.11764706,-0.016666668,-0.095238097,-0.13698629999999998,-0.11666667,-0.07042253799999999,0.0,-0.064935066,-0.12280702,0.013333333999999999,-0.17241379999999998,-0.11267605,-0.1594203,-0.13333334,-0.088607594,-0.096774191,01mar2008,0.71262002,-0.07421183599999999,-0.025649566000000002,-0.27194247,-2.920635,0.0040946049
-0.21428572,-0.21052632,0.046511628,-0.14925373,-0.03508772,-0.25,0.0,-0.06849315,-0.14814815,-0.018181818,-0.1509434,-0.12068965,-0.02631579,-0.17948718,-0.18367347,-0.07042253799999999,-0.10769231,-0.13043478,-0.1025641,-0.09090909400000001,-0.11594203,-0.11111111,-0.060606062,-0.16129032,-0.13235295,-0.14473684,0.044776119,-0.14516129,-0.10958904,-0.140625,-0.11428571,-0.15517241,-0.12,-0.07692308,-0.052631579000000005,-0.21917808,-0.16071428,-0.10144927,-0.09722222400000001,-0.078947365,-0.19672132,0.031914894,-0.25,-0.16417910000000002,-0.16417910000000002,-0.06666667,-0.08749999900000001,-0.12280702,-0.15714286,-0.25454545,-0.027027027999999998,-0.09375,0.0,-0.16666667,-0.11904762,-0.14925373,-0.13207547,0.0,-0.21052632,-0.1509434,-0.14925373,-0.15000001,-0.16326529999999997,-0.09090909400000001,-0.029411765,-0.08695652300000001,-0.14492753,-0.078125,-0.10769231,-0.09615384800000001,0.028985507999999997,-0.24137931,-0.12698413,-0.026666667,0.0,-0.12903225,-0.081081077,-0.13114753,-0.025641026,-0.06666667,-0.12676056,-0.10526316,-0.054545455,-0.1971831,-0.034482757999999995,0.0,-0.01369863,-0.067567565,-0.15517241,0.012658228,-0.19642857,-0.16666667,-0.14925373,-0.14545454,-0.11842106,-0.087719299,01apr2008,0.76858002,-0.069847502,-0.029371785,-0.39137381,-2.7751937,0.00070588477
-0.14492753,-0.23636363,0.024096385,-0.13846155,0.0,-0.18181819,-0.15000001,-0.05882353,-0.11764706,-0.018181818,-0.074074075,-0.13207547,-0.13043478,-0.1025641,-0.059999999000000005,-0.095238097,0.014084507,-0.08510638,-0.11111111,-0.057142857000000005,-0.073529415,-0.056603774,-0.014705882,-0.16666667,-0.13846155,-0.10526316,0.043478262000000004,-0.1,-0.06849315,-0.14754099,-0.07692308,-0.084745765,-0.055555556,0.0,-0.039215688,-0.17647059,-0.070175439,-0.014705882,-0.027777778,-0.09722222400000001,-0.098360658,0.043956045,-0.21818182,-0.17741935,-0.19672132,-0.087719299,-0.10526316,-0.068965517,-0.21428572,-0.21052632,0.046511628,-0.14925373,-0.03508772,-0.25,0.0,-0.06849315,-0.14814815,-0.018181818,-0.1509434,-0.12068965,-0.02631579,-0.17948718,-0.18367347,-0.07042253799999999,-0.10769231,-0.13043478,-0.1025641,-0.09090909400000001,-0.11594203,-0.11111111,-0.060606062,-0.16129032,-0.13235295,-0.14473684,0.044776119,-0.14516129,-0.10958904,-0.140625,-0.11428571,-0.15517241,-0.12,-0.07692308,-0.052631579000000005,-0.21917808,-0.16071428,-0.10144927,-0.09722222400000001,-0.078947365,-0.19672132,0.031914894,-0.25,-0.16417910000000002,-0.16417910000000002,-0.06666667,-0.08749999900000001,-0.12280702,01may2008,0.79904997,-0.093003325,-0.032724191,-0.4765887,-1.734104,0.040821731
-0.11111111,-0.23636363,0.097560972,-0.028169014,-0.018867925,-0.16981132,-0.07692308,-0.095238097,-0.083333336,-0.036363635,-0.11111111,-0.03773585,-0.10144927,-0.12820514,-0.10416666,-0.048387095,-0.07792207599999999,-0.22222222,-0.078947365,-0.045454547000000005,0.014705882,-0.09615384800000001,-0.029411765,-0.2631579,-0.09090909400000001,-0.16071428,0.1891892,-0.068965517,-0.092105262,-0.11111111,-0.17741935,-0.14035088,-0.05882353,0.04255319,-0.081632651,-0.14285715,-0.070175439,-0.060606062,-0.013513513999999999,-0.05479452,-0.14035088,0.047619049000000004,-0.28301886,-0.15873016,-0.17241379999999998,-0.09259259,-0.06666667,-0.12727273,-0.14492753,-0.23636363,0.024096385,-0.13846155,0.0,-0.18181819,-0.15000001,-0.05882353,-0.11764706,-0.018181818,-0.074074075,-0.13207547,-0.13043478,-0.1025641,-0.059999999000000005,-0.095238097,0.014084507,-0.08510638,-0.11111111,-0.057142857000000005,-0.073529415,-0.056603774,-0.014705882,-0.16666667,-0.13846155,-0.10526316,0.043478262000000004,-0.1,-0.06849315,-0.14754099,-0.07692308,-0.084745765,-0.055555556,0.0,-0.039215688,-0.17647059,-0.070175439,-0.014705882,-0.027777778,-0.09722222400000001,-0.098360658,0.043956045,-0.21818182,-0.17741935,-0.19672132,-0.087719299,-0.10526316,-0.068965517,01jun2008,0.66806,-0.17449218,-0.033563599,-0.51241136,-1.4784946,0.017331818
-0.21428572,-0.29824561,0.05952381,-0.19696970000000003,-0.053571429000000004,-0.24561404,0.15555556,-0.10769231,-0.14285715,0.0,-0.13207547,-0.18867925,-0.16417910000000002,-0.15384616,-0.14583333,-0.059701490999999995,0.011627907,-0.29166666,-0.1,-0.14285715,-0.014492753999999998,-0.12,-0.10294118,-0.25,-0.24615385,-0.125,0.12328767,-0.11864407,-0.036585364,-0.24193548,-0.18461539,-0.18965517,-0.074626863,-0.059999999000000005,-0.10909091,-0.22222222,-0.11864407,-0.074626863,-0.09090909400000001,-0.079999998,-0.17307693,-0.011764706000000002,-0.2631579,-0.16923077,-0.16129032,-0.14814815,-0.12162162,-0.14035088,-0.11111111,-0.23636363,0.097560972,-0.028169014,-0.018867925,-0.16981132,-0.07692308,-0.095238097,-0.083333336,-0.036363635,-0.11111111,-0.03773585,-0.10144927,-0.12820514,-0.10416666,-0.048387095,-0.07792207599999999,-0.22222222,-0.078947365,-0.045454547000000005,0.014705882,-0.09615384800000001,-0.029411765,-0.2631579,-0.09090909400000001,-0.16071428,0.1891892,-0.068965517,-0.092105262,-0.11111111,-0.17741935,-0.14035088,-0.05882353,0.04255319,-0.081632651,-0.14285715,-0.070175439,-0.060606062,-0.013513513999999999,-0.05479452,-0.14035088,0.047619049000000004,-0.28301886,-0.15873016,-0.17241379999999998,-0.09259259,-0.06666667,-0.12727273,01jul2008,-0.070670001,-0.14825073,-0.031199336,-0.47712418,-1.9570553,0.0003142723
-0.2173913,-0.28301886,0.0,-0.22222222,-0.068965517,-0.28070176,0.0,-0.12307692,-0.1509434,-0.071428575,-0.11538462,-0.11111111,-0.1875,-0.1891892,-0.14285715,-0.07692308,0.024691357999999997,-0.2,-0.25352111,-0.18644068,-0.028985507999999997,-0.11538462,-0.10606061,-0.27118644,-0.17741935,-0.23214285,0.045454547000000005,-0.11290322,-0.048780486,-0.19672132,-0.42372882,-0.21052632,-0.074626863,-0.070175439,-0.14814815,-0.22727273,-0.10526316,-0.10144927,-0.09722222400000001,-0.10958904,-0.1509434,-0.012658228,-0.28846154,-0.26984128,-0.18333334,-0.17647059,-0.14666666,-0.14035088,-0.21428572,-0.29824561,0.05952381,-0.19696970000000003,-0.053571429000000004,-0.24561404,0.15555556,-0.10769231,-0.14285715,0.0,-0.13207547,-0.18867925,-0.16417910000000002,-0.15384616,-0.14583333,-0.059701490999999995,0.011627907,-0.29166666,-0.1,-0.14285715,-0.014492753999999998,-0.12,-0.10294118,-0.25,-0.24615385,-0.125,0.12328767,-0.11864407,-0.036585364,-0.24193548,-0.18461539,-0.18965517,-0.074626863,-0.059999999000000005,-0.10909091,-0.22222222,-0.11864407,-0.074626863,-0.09090909400000001,-0.079999998,-0.17307693,-0.011764706000000002,-0.2631579,-0.16923077,-0.16129032,-0.14814815,-0.12162162,-0.14035088,01aug2008,-0.47496000000000005,-0.14901429,-0.026195523999999998,-0.32380956,-1.4418603,-0.0063945241
-0.09230769400000001,-0.2888889,0.1025641,-0.19298245,-0.059999999000000005,-0.23076923,-0.48717949,-0.09375,-0.079999998,-0.055555556,-0.14893617,-0.11320755,-0.21311475,-0.35714287,-0.17021276,0.014285714,0.02631579,-0.21276596,-0.203125,-0.12727273,0.10810811,-0.06122449,-0.18644068,-0.16666667,-0.2,0.10526316,0.1971831,-0.14754099,-0.012658228,-0.22222222,-0.046153847000000005,-0.14814815,-0.09230769400000001,-0.098360658,-0.25999999,-0.18965517,-0.094339624,0.052631579000000005,-0.12121212,-0.09090909400000001,-0.11111111,-0.02631579,-0.20833333,-0.14754099,-0.15254237,-0.10909091,-0.10810811,-0.11538462,-0.2173913,-0.28301886,0.0,-0.22222222,-0.068965517,-0.28070176,0.0,-0.12307692,-0.1509434,-0.071428575,-0.11538462,-0.11111111,-0.1875,-0.1891892,-0.14285715,-0.07692308,0.024691357999999997,-0.2,-0.25352111,-0.18644068,-0.028985507999999997,-0.11538462,-0.10606061,-0.27118644,-0.17741935,-0.23214285,0.045454547000000005,-0.11290322,-0.048780486,-0.19672132,-0.42372882,-0.21052632,-0.074626863,-0.070175439,-0.14814815,-0.22727273,-0.10526316,-0.10144927,-0.09722222400000001,-0.10958904,-0.1509434,-0.012658228,-0.28846154,-0.26984128,-0.18333334,-0.17647059,-0.14666666,-0.14035088,01sep2008,-1.16117,-0.30898693,-0.02282791,-0.18634422,-2.4424778999999996,-0.0074421973
-0.12121212,-0.27272728,-0.026666667,-0.18965517,-0.040816326,-0.27450982,0.32857144,-0.11940298,-0.094339624,0.0,-0.11764706,-0.055555556,-0.15873016,-0.17142858,-0.17777778,0.01369863,0.06329114,-0.22499999,-0.27868852,-0.11538462,0.0,-0.14285715,-0.14285715,-0.18518518,-0.18518518,-0.028571429,0.0625,-0.08219178,-0.012658228,-0.19230770000000003,0.030769231,-0.20370370000000002,-0.059701490999999995,-0.05882353,-0.1875,-0.24074075,-0.12727273,-0.02631579,-0.041666668,-0.10606061,-0.11320755,-0.067567565,-0.2,-0.11594203,-0.2,-0.16071428,-0.13157895,-0.15384616,-0.09230769400000001,-0.2888889,0.1025641,-0.19298245,-0.059999999000000005,-0.23076923,-0.48717949,-0.09375,-0.079999998,-0.055555556,-0.14893617,-0.11320755,-0.21311475,-0.35714287,-0.17021276,0.014285714,0.02631579,-0.21276596,-0.203125,-0.12727273,0.10810811,-0.06122449,-0.18644068,-0.16666667,-0.2,0.10526316,0.1971831,-0.14754099,-0.012658228,-0.22222222,-0.046153847000000005,-0.14814815,-0.09230769400000001,-0.098360658,-0.25999999,-0.18965517,-0.094339624,0.052631579000000005,-0.12121212,-0.09090909400000001,-0.11111111,-0.02631579,-0.20833333,-0.14754099,-0.15254237,-0.10909091,-0.10810811,-0.11538462,01oct2008,-1.3907599,-0.59935999,-0.023504779,-0.40451398,-4.8208957,-0.0006477739700000001
-0.15000001,-0.20512821,-0.13846155,-0.24528302,-0.021276595,-0.26415095,0.60000002,-0.15000001,-0.16071428,-0.05172414,-0.11111111,-0.12,-0.125,-0.32352942,-0.2,-0.014285714,0.08749999900000001,-0.18604651,-0.064516127,-0.16,-0.12727273,-0.14285715,-0.09722222400000001,-0.2173913,-0.22641509999999998,-0.16071428,-0.13207547,-0.17741935,0.0,-0.24489796,-0.13461539,-0.27118644,-0.15873016,-0.13333334,-0.1875,-0.20833333,-0.081967212,0.028985507999999997,0.025974026,-0.125,-0.18181819,-0.14285715,-0.35135135,-0.20338982,-0.15789473,-0.16326529999999997,-0.14925373,-0.14,-0.12121212,-0.27272728,-0.026666667,-0.18965517,-0.040816326,-0.27450982,0.32857144,-0.11940298,-0.094339624,0.0,-0.11764706,-0.055555556,-0.15873016,-0.17142858,-0.17777778,0.01369863,0.06329114,-0.22499999,-0.27868852,-0.11538462,0.0,-0.14285715,-0.14285715,-0.18518518,-0.18518518,-0.028571429,0.0625,-0.08219178,-0.012658228,-0.19230770000000003,0.030769231,-0.20370370000000002,-0.059701490999999995,-0.05882353,-0.1875,-0.24074075,-0.12727273,-0.02631579,-0.041666668,-0.10606061,-0.11320755,-0.067567565,-0.2,-0.11594203,-0.2,-0.16071428,-0.13157895,-0.15384616,01nov2008,-1.84102,-0.65261537,-0.023271023999999998,-0.37613019,-16.210526,0.0063828416
-0.20338982,-0.23684211,-0.14754099,-0.19607843,-0.081632651,-0.27450982,0.65957445,-0.06779661,-0.16417910000000002,-0.10714286,-0.10294118,-0.2,-0.2,-0.21621622,-0.16326529999999997,0.055555556,-0.037974682,-0.28070176,0.14117648,-0.098039217,-0.049180329,-0.14545454,-0.18181819,-0.19148937,-0.17857143,-0.22033899,-0.12244898,-0.2,-0.012345678999999998,-0.15384616,0.24675325,-0.30303031,-0.18181819,-0.12280702,-0.20408164,-0.18367347,-0.12698413,-0.046875,-0.088607594,-0.17910448,-0.13043478,-0.13432837,-0.2631579,-0.10344828,-0.18181819,-0.08695652300000001,-0.125,-0.22,-0.15000001,-0.20512821,-0.13846155,-0.24528302,-0.021276595,-0.26415095,0.60000002,-0.15000001,-0.16071428,-0.05172414,-0.11111111,-0.12,-0.125,-0.32352942,-0.2,-0.014285714,0.08749999900000001,-0.18604651,-0.064516127,-0.16,-0.12727273,-0.14285715,-0.09722222400000001,-0.2173913,-0.22641509999999998,-0.16071428,-0.13207547,-0.17741935,0.0,-0.24489796,-0.13461539,-0.27118644,-0.15873016,-0.13333334,-0.1875,-0.20833333,-0.081967212,0.028985507999999997,0.025974026,-0.125,-0.18181819,-0.14285715,-0.35135135,-0.20338982,-0.15789473,-0.16326529999999997,-0.14925373,-0.14,01dec2008,-2.0935199,-0.62564075,-0.021638561,-0.25623965,-99.0,-0.0042473851
-0.20967741,-0.3255814,-0.20967741,-0.26415095,-0.17021276,-0.34615386,0.065217391,-0.17741935,-0.1875,-0.12,-0.17307693,-0.12244898,-0.27118644,-0.079999998,-0.19148937,0.064935066,-0.05797101599999999,-0.23999999,0.10769231,-0.1509434,-0.14285715,-0.14583333,-0.10606061,-0.23076923,-0.26923078,-0.33333334,-0.18000001,-0.18518518,-0.052631579000000005,-0.23999999,-0.1,-0.17241379999999998,-0.15789473,-0.17647059,-0.24137931,-0.29310346,-0.12727273,-0.10606061,-0.1038961,-0.12676056,-0.098039217,-0.2,-0.3488372,-0.25396827,-0.25,-0.1875,-0.1884058,-0.15384616,-0.20338982,-0.23684211,-0.14754099,-0.19607843,-0.081632651,-0.27450982,0.65957445,-0.06779661,-0.16417910000000002,-0.10714286,-0.10294118,-0.2,-0.2,-0.21621622,-0.16326529999999997,0.055555556,-0.037974682,-0.28070176,0.14117648,-0.098039217,-0.049180329,-0.14545454,-0.18181819,-0.19148937,-0.17857143,-0.22033899,-0.12244898,-0.2,-0.012345678999999998,-0.15384616,0.24675325,-0.30303031,-0.18181819,-0.12280702,-0.20408164,-0.18367347,-0.12698413,-0.046875,-0.088607594,-0.17910448,-0.13043478,-0.13432837,-0.2631579,-0.10344828,-0.18181819,-0.08695652300000001,-0.125,-0.22,01jan2009,-1.54888,-0.66918921,-0.019919958,-0.28104576,-20.153847,-0.016754812
-0.14516129,-0.30232558,-0.19047619,-0.23076923,-0.14583333,-0.2857143,0.18518518,-0.15873016,-0.27906978,-0.16666667,-0.2,-0.12,-0.25423729,-0.079365082,-0.20930232,0.09090909400000001,-0.029411765,-0.2820513,-0.11666667,-0.21568628,-0.09230769400000001,-0.14893617,-0.12903225,-0.17647059,-0.25999999,-0.18461539,-0.22,-0.22641509999999998,-0.012987013,-0.21568628,-0.094594598,-0.19230770000000003,-0.15254237,-0.2,-0.23529412,-0.28070176,-0.15384616,-0.07575757799999999,-0.08450704099999999,-0.16666667,-0.1875,-0.171875,-0.2888889,-0.20338982,-0.21052632,-0.17647059,-0.11267605,-0.19230770000000003,-0.20967741,-0.3255814,-0.20967741,-0.26415095,-0.17021276,-0.34615386,0.065217391,-0.17741935,-0.1875,-0.12,-0.17307693,-0.12244898,-0.27118644,-0.079999998,-0.19148937,0.064935066,-0.05797101599999999,-0.23999999,0.10769231,-0.1509434,-0.14285715,-0.14583333,-0.10606061,-0.23076923,-0.26923078,-0.33333334,-0.18000001,-0.18518518,-0.052631579000000005,-0.23999999,-0.1,-0.17241379999999998,-0.15789473,-0.17647059,-0.24137931,-0.29310346,-0.12727273,-0.10606061,-0.1038961,-0.12676056,-0.098039217,-0.2,-0.3488372,-0.25396827,-0.25,-0.1875,-0.1884058,-0.15384616,01feb2009,-1.55568,-0.81015921,-0.016233526,-0.25754893,-6.066666099999999,-0.029775307999999997
-0.22807017,-0.25,-0.13846155,-0.18518518,-0.125,-0.25,0.27586207,-0.063492067,-0.15217391,-0.125,-0.1875,0.11666667,-0.1754386,-0.081081077,-0.19512194,0.12,0.0,-0.21052632,0.0,-0.25490198,-0.048387095,-0.13043478,-0.16949153,-0.13725491,-0.21153846,-0.171875,-0.27083334,-0.19230770000000003,0.013333333999999999,-0.24489796,0.037037037,-0.17647059,-0.09230769400000001,-0.11764706,-0.25,-0.22413793,-0.11538462,-0.109375,-0.073529415,-0.10447761,-0.13725491,-0.14492753,-0.24444444,-0.1,-0.19642857,-0.078431375,-0.07042253799999999,-0.16326529999999997,-0.14516129,-0.30232558,-0.19047619,-0.23076923,-0.14583333,-0.2857143,0.18518518,-0.15873016,-0.27906978,-0.16666667,-0.2,-0.12,-0.25423729,-0.079365082,-0.20930232,0.09090909400000001,-0.029411765,-0.2820513,-0.11666667,-0.21568628,-0.09230769400000001,-0.14893617,-0.12903225,-0.17647059,-0.25999999,-0.18461539,-0.22,-0.22641509999999998,-0.012987013,-0.21568628,-0.094594598,-0.19230770000000003,-0.15254237,-0.2,-0.23529412,-0.28070176,-0.15384616,-0.07575757799999999,-0.08450704099999999,-0.16666667,-0.1875,-0.171875,-0.2888889,-0.20338982,-0.21052632,-0.17647059,-0.11267605,-0.19230770000000003,01mar2009,-2.1020701,-0.65778887,-0.0093888007,-0.21291451,-5.0000005,-0.033167139
-0.12903225,-0.3255814,-0.32307693,-0.24074075,-0.075471699,-0.24444444,0.26865673,-0.10606061,-0.14893617,-0.14583333,-0.15217391,0.049180329,-0.24590164,-0.14705883,-0.16666667,0.053333335,0.044117647999999995,-0.21052632,-0.06849315,-0.31999999,-0.078125,-0.125,-0.11864407,-0.21568628,-0.21428572,-0.20634921,-0.39583334,-0.16981132,0.039473682999999996,-0.23076923,0.054054055,-0.16,-0.08695652300000001,-0.083333336,-0.35714287,-0.25862068,-0.07692308,-0.078125,-0.043478262000000004,-0.10144927,-0.089285716,-0.22077923,-0.24444444,-0.21818182,-0.19642857,-0.13207547,-0.14285715,-0.16326529999999997,-0.22807017,-0.25,-0.13846155,-0.18518518,-0.125,-0.25,0.27586207,-0.063492067,-0.15217391,-0.125,-0.1875,0.11666667,-0.1754386,-0.081081077,-0.19512194,0.12,0.0,-0.21052632,0.0,-0.25490198,-0.048387095,-0.13043478,-0.16949153,-0.13725491,-0.21153846,-0.171875,-0.27083334,-0.19230770000000003,0.013333333999999999,-0.24489796,0.037037037,-0.17647059,-0.09230769400000001,-0.11764706,-0.25,-0.22413793,-0.11538462,-0.109375,-0.073529415,-0.10447761,-0.13725491,-0.14492753,-0.24444444,-0.1,-0.19642857,-0.078431375,-0.07042253799999999,-0.16326529999999997,01apr2009,-2.3528700000000002,-0.58750474,0.0005268233900000001,0.038402461,-7.0625,-0.025205538
-0.18965517,-0.30952382,-0.40677965,-0.25,-0.07692308,-0.25,0.40298507,-0.15254237,-0.18604651,-0.17021276,-0.2,-0.10416666,-0.27777779,-0.25806451,-0.2820513,0.059701490999999995,-0.028985507999999997,-0.30555555,-0.043478262000000004,-0.40000001,-0.17241379999999998,-0.12765957,-0.17241379999999998,-0.25,-0.20370370000000002,-0.16326529999999997,-0.53333336,-0.2,0.0,-0.1509434,-0.12068965,-0.25531915,-0.10769231,0.09615384800000001,-0.24390244,-0.21428572,-0.16326529999999997,-0.096774191,-0.10769231,-0.09090909400000001,-0.17307693,-0.30000001,-0.30952382,-0.21568628,-0.17307693,-0.1875,-0.15151516,-0.20833333,-0.12903225,-0.3255814,-0.32307693,-0.24074075,-0.075471699,-0.24444444,0.26865673,-0.10606061,-0.14893617,-0.14583333,-0.15217391,0.049180329,-0.24590164,-0.14705883,-0.16666667,0.053333335,0.044117647999999995,-0.21052632,-0.06849315,-0.31999999,-0.078125,-0.125,-0.11864407,-0.21568628,-0.21428572,-0.20634921,-0.39583334,-0.16981132,0.039473682999999996,-0.23076923,0.054054055,-0.16,-0.08695652300000001,-0.083333336,-0.35714287,-0.25862068,-0.07692308,-0.078125,-0.043478262000000004,-0.10144927,-0.089285716,-0.22077923,-0.24444444,-0.21818182,-0.19642857,-0.13207547,-0.14285715,-0.16326529999999997,01may2009,-2.34816,-0.52357638,0.0082288692,0.12954874,-8.6111107,-0.051898669
-0.2631579,-0.25,-0.4642857,-0.31481481,-0.081632651,-0.26190478,0.37096775,-0.125,-0.2631579,-0.19565217,-0.25581396,-0.059999999000000005,-0.35294119,-0.21875,-0.2,0.060606062,0.0,-0.25,-0.11764706,-0.34693879,-0.25925925,-0.15555556,-0.15254237,-0.16326529999999997,-0.22222222,-0.098039217,-0.68181819,-0.2888889,-0.013333333999999999,-0.25999999,-0.10714286,-0.21276596,-0.19298245,-0.23684211,-0.19512194,-0.27272728,-0.1875,-0.081967212,-0.13846155,-0.140625,-0.1875,-0.3125,-0.17777778,-0.16666667,-0.094339624,-0.17391305,-0.11940298,-0.19565217,-0.18965517,-0.30952382,-0.40677965,-0.25,-0.07692308,-0.25,0.40298507,-0.15254237,-0.18604651,-0.17021276,-0.2,-0.10416666,-0.27777779,-0.25806451,-0.2820513,0.059701490999999995,-0.028985507999999997,-0.30555555,-0.043478262000000004,-0.40000001,-0.17241379999999998,-0.12765957,-0.17241379999999998,-0.25,-0.20370370000000002,-0.16326529999999997,-0.53333336,-0.2,0.0,-0.1509434,-0.12068965,-0.25531915,-0.10769231,0.09615384800000001,-0.24390244,-0.21428572,-0.16326529999999997,-0.096774191,-0.10769231,-0.09090909400000001,-0.17307693,-0.30000001,-0.30952382,-0.21568628,-0.17307693,-0.1875,-0.15151516,-0.20833333,01jun2009,-2.17485,-0.39233345,0.011020522,0.20338984,-9.333333,-0.041674275
-0.16666667,-0.21276596,-0.5,-0.24528302,-0.098039217,-0.26666668,-0.046511628,-0.12068965,-0.19512194,-0.25,-0.17777778,-0.081632651,-0.28846154,-0.21875,-0.23076923,0.014705882,-0.19444445,-0.2631579,-0.11111111,-0.18867925,-0.25454545,-0.11111111,-0.19298245,-0.2,-0.27450982,-0.20754717,-0.65909094,-0.22916667,-0.13888889999999998,-0.19230770000000003,-0.22641509999999998,-0.18367347,-0.19642857,-0.13636364,-0.34146342,-0.2857143,-0.20408164,-0.098360658,-0.14925373,-0.171875,-0.13043478,-0.34920636,-0.23913044,-0.18181819,-0.14814815,-0.25581396,-0.12121212,-0.1875,-0.2631579,-0.25,-0.4642857,-0.31481481,-0.081632651,-0.26190478,0.37096775,-0.125,-0.2631579,-0.19565217,-0.25581396,-0.059999999000000005,-0.35294119,-0.21875,-0.2,0.060606062,0.0,-0.25,-0.11764706,-0.34693879,-0.25925925,-0.15555556,-0.15254237,-0.16326529999999997,-0.22222222,-0.098039217,-0.68181819,-0.2888889,-0.013333333999999999,-0.25999999,-0.10714286,-0.21276596,-0.19298245,-0.23684211,-0.19512194,-0.27272728,-0.1875,-0.081967212,-0.13846155,-0.140625,-0.1875,-0.3125,-0.17777778,-0.16666667,-0.094339624,-0.17391305,-0.11940298,-0.19565217,01jul2009,-1.3795899999999999,-0.28344882,0.0085271746,0.07272725599999999,-8.0555553,-0.028511405
-0.18965517,-0.26190478,-0.33333334,-0.21153846,-0.11538462,-0.23913044,-0.057142857000000005,-0.12068965,-0.20454545,-0.16666667,-0.18181819,-0.14893617,-0.25490198,-0.12121212,-0.19512194,0.08450704099999999,-0.14084508,-0.25,-0.09230769400000001,-0.07272727,-0.18965517,-0.13043478,-0.13793103,-0.18000001,-0.19230770000000003,-0.037037037,-0.5,-0.21568628,-0.078947365,-0.17307693,-0.13461539,-0.11764706,-0.15517241,-0.14,-0.22727273,-0.2,-0.14,-0.078125,-0.09090909400000001,-0.140625,-0.17777778,-0.25396827,-0.18181819,-0.10526316,-0.15384616,-0.15909091,-0.13636364,-0.1875,-0.16666667,-0.21276596,-0.5,-0.24528302,-0.098039217,-0.26666668,-0.046511628,-0.12068965,-0.19512194,-0.25,-0.17777778,-0.081632651,-0.28846154,-0.21875,-0.23076923,0.014705882,-0.19444445,-0.2631579,-0.11111111,-0.18867925,-0.25454545,-0.11111111,-0.19298245,-0.2,-0.27450982,-0.20754717,-0.65909094,-0.22916667,-0.13888889999999998,-0.19230770000000003,-0.22641509999999998,-0.18367347,-0.19642857,-0.13636364,-0.34146342,-0.2857143,-0.20408164,-0.098360658,-0.14925373,-0.171875,-0.13043478,-0.34920636,-0.23913044,-0.18181819,-0.14814815,-0.25581396,-0.12121212,-0.1875,01aug2009,-0.45741999,-0.25691247,0.006374981700000001,0.041095845,-9.117647199999999,-0.024347737
